mode,tu_size,perf_event,count
t8x8,16,256,256,3000,LLC-store-misses,<not
t8x8,16,256,256,3000,cache-misses,<not
t8x8,16,256,256,3000,cache-references,<not
t8x8,16,256,256,3000,stalled-cycles-frontend,<not
t8x8,16,256,256,3000,stalled-cycles-backend,<not
t8x8,32,1024,1024,3000,cycles,1491100
t8x8,32,1024,1024,3000,instructions,1118866
t8x8,32,1024,1024,3000,L1-dcache-loads,271289
t8x8,32,1024,1024,3000,L1-dcache-load-misses,<not
t8x8,32,1024,1024,3000,LLC-loads,2400
t8x8,32,1024,1024,3000,LLC-load-misses,0
t8x8,32,1024,1024,3000,LLC-stores,<not
t8x8,32,1024,1024,3000,LLC-store-misses,<not
t8x8,32,1024,1024,3000,cache-misses,<not
t8x8,32,1024,1024,3000,cache-references,<not
t8x8,32,1024,1024,3000,stalled-cycles-frontend,<not
t8x8,32,1024,1024,3000,stalled-cycles-backend,<not
t8x8,64,4096,4096,3000,cycles,2516403
t8x8,64,4096,4096,3000,instructions,1378822
t8x8,64,4096,4096,3000,L1-dcache-loads,334304
t8x8,64,4096,4096,3000,L1-dcache-load-misses,<not
t8x8,64,4096,4096,3000,LLC-loads,3625
t8x8,64,4096,4096,3000,LLC-load-misses,0
t8x8,64,4096,4096,3000,LLC-stores,<not
t8x8,64,4096,4096,3000,LLC-store-misses,<not
t8x8,64,4096,4096,3000,cache-misses,<not
t8x8,64,4096,4096,3000,cache-references,<not
t8x8,64,4096,4096,3000,stalled-cycles-frontend,<not
t8x8,64,4096,4096,3000,stalled-cycles-backend,<not
t16x16,4,16,16,3000,cycles,5830982
t16x16,4,16,16,3000,instructions,4481164
t16x16,4,16,16,3000,L1-dcache-loads,1086484
t16x16,4,16,16,3000,L1-dcache-load-misses,<not
t16x16,4,16,16,3000,LLC-loads,10155
t16x16,4,16,16,3000,LLC-load-misses,0
t16x16,4,16,16,3000,LLC-stores,<not
t16x16,4,16,16,3000,LLC-store-misses,<not
t16x16,4,16,16,3000,cache-misses,<not
t16x16,4,16,16,3000,cache-references,<not
t16x16,4,16,16,3000,stalled-cycles-frontend,<not
t16x16,4,16,16,3000,stalled-cycles-backend,<not
t16x16,8,64,64,3000,cycles,5147457
t16x16,8,64,64,3000,instructions,4516987
